year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1997,"FT. LAUDERDALE, FL","LOS ANGELES, CA",621,2343,629,338.67001,.38830003,7.7591872,0,0,0,5.3612924,60.204987,.38830003,6.4441314
2000,"FT. LAUDERDALE, FL","LOS ANGELES, CA",621,2343,670,352.98001,.32990003,7.7591872,0,0,1,5.4026775,60.204987,.32990003,6.5072775
1999,"FT. LAUDERDALE, FL","LOS ANGELES, CA",621,2343,710,330.72,.26820001,7.7591872,0,1,0,5.3375382,60.204987,.26820001,6.5652652
1998,"FT. LAUDERDALE, FL","LOS ANGELES, CA",621,2343,601,341.85001,.3152,7.7591872,1,0,0,5.3706379,60.204987,.3152,6.3985949
1997,"BALTIMORE, MD","PORTLAND, OR",170,2362,206,346.62,.3414,7.7672639,0,0,0,5.3844953,60.330387,.3414,5.3278761
2000,"BALTIMORE, MD","PORTLAND, OR",170,2362,347,302.10001,.2059,7.7672639,0,0,1,5.2470241,60.330387,.2059,5.8493247
1998,"BALTIMORE, MD","PORTLAND, OR",170,2362,237,362.51999,.2969,7.7672639,1,0,0,5.4293456,60.330387,.2969,5.46806
1999,"BALTIMORE, MD","PORTLAND, OR",170,2362,333,303.69,.29639998,7.7672639,0,1,0,5.2522736,60.330387,.29639998,5.8081427
1997,"SACRAMENTO, CA","WASHINGTON, DC",1093,2369,163,519.92999,.52069998,7.7702231,0,0,0,5.7899604,60.376369,.52069998,5.09375
2000,"SACRAMENTO, CA","WASHINGTON, DC",1093,2369,190,618.51001,.65120006,7.7702231,0,0,1,5.9635792,60.376369,.65120006,5.2470241
1999,"SACRAMENTO, CA","WASHINGTON, DC",1093,2369,180,569.21997,.63999999,7.7702231,0,1,0,5.8805332,60.376369,.63999999,5.1929569
1998,"SACRAMENTO, CA","WASHINGTON, DC",1093,2369,165,500.85001,.51249999,7.7702231,1,0,0,5.7525725,60.376369,.51249999,5.1059456
1997,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,328,499.26001,.43979999,7.7710671,0,0,0,5.749393,60.389484,.43979999,5.7930136
1999,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,339,496.07999,.3973,7.7710671,0,1,0,5.7430034,60.389484,.3973,5.8260002
1998,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,357,481.76999,.42119998,7.7710671,1,0,0,5.7137327,60.389484,.42119998,5.8777356
2000,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,465,502.44,.505,7.7710671,0,0,1,5.7557421,60.389484,.505,6.1420374
1997,"LOS ANGELES, CA","NORFOLK, VA",818,2377,151,443.60999,.24309999,7.7735944,0,0,0,5.6312118,60.428768,.24309999,5.0172796
1999,"LOS ANGELES, CA","NORFOLK, VA",818,2377,164,434.07001,.29639998,7.7735944,0,1,0,5.6094718,60.428768,.29639998,5.0998664
2000,"LOS ANGELES, CA","NORFOLK, VA",818,2377,152,432.48001,.32709998,7.7735944,0,0,1,5.6058021,60.428768,.32709998,5.0238805
1998,"LOS ANGELES, CA","NORFOLK, VA",818,2377,161,419.76001,.22659999,7.7735944,1,0,0,5.5759492,60.428768,.22659999,5.0814042
1998,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,317,529.46997,.50630003,7.7748556,1,0,0,5.8081427,60.44838,.50630003,5.7589016
2000,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,153,589.89001,.2481,7.7748556,0,0,1,5.9162021,60.44838,.2481,5.0304379
1998,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,165,564.45001,.26359999,7.7748556,1,0,0,5.872118,60.44838,.26359999,5.1059456
1999,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,339,521.52002,.5402,7.7748556,0,1,0,5.7930136,60.44838,.5402,5.8260002
1999,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,155,586.71002,.2383,7.7748556,0,1,0,5.9107966,60.44838,.2383,5.0434251
1997,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,298,585.12,.46150002,7.7748556,0,0,0,5.908083,60.44838,.46150002,5.6970935
2000,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,477,505.62,.59599996,7.7748556,0,0,1,5.7620516,60.44838,.59599996,6.1675167
1997,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,191,534.23999,.32169998,7.7748556,0,0,0,5.817111,60.44838,.32169998,5.2522736
1997,"SAN FRANCISCO, CA","TAMPA, FL",1119,2395,311,419.76001,.2499,7.7811384,0,0,0,5.5759492,60.546116,.2499,5.7397928
1998,"SAN FRANCISCO, CA","TAMPA, FL",1119,2395,318,397.5,.30090001,7.7811384,1,0,0,5.521461,60.546116,.30090001,5.7620516
2000,"SAN FRANCISCO, CA","TAMPA, FL",1119,2395,331,391.14001,.30360001,7.7811384,0,0,1,5.5053315,60.546116,.30360001,5.8021183
1999,"SAN FRANCISCO, CA","TAMPA, FL",1119,2395,345,394.32001,.2967,7.7811384,0,1,0,5.5134287,60.546116,.2967,5.8435445
1997,"RALEIGH/DURHAM, NC","SAN FRANCISCO, CA",1076,2400,227,581.94,.32449999,7.7832241,0,0,0,5.9026332,60.578579,.32449999,5.4249501
2000,"RALEIGH/DURHAM, NC","SAN FRANCISCO, CA",1076,2400,266,496.07999,.19840001,7.7832241,0,0,1,5.7430034,60.578579,.19840001,5.5834961
1999,"RALEIGH/DURHAM, NC","SAN FRANCISCO, CA",1076,2400,244,531.06,.21879999,7.7832241,0,1,0,5.811141,60.578579,.21879999,5.4971681
1998,"RALEIGH/DURHAM, NC","SAN FRANCISCO, CA",1076,2400,239,561.27002,.3159,7.7832241,1,0,0,5.866468,60.578579,.3159,5.4764633
2000,"LOS ANGELES, CA","PHILADELPHIA, PA",823,2402,1422,442.01999,.4745,7.7840571,0,0,1,5.6276212,60.591545,.4745,7.2598195
1998,"NEW YORK, NY","SEATTLE, WA",957,2402,1191,518.34003,.3459,7.7840571,1,0,0,5.7868972,60.591545,.3459,7.0825486
1998,"LOS ANGELES, CA","PHILADELPHIA, PA",823,2402,940,518.34003,.38999999,7.7840571,1,0,0,5.7868972,60.591545,.38999999,6.84588
1999,"LOS ANGELES, CA","PHILADELPHIA, PA",823,2402,1054,526.28998,.38349998,7.7840571,0,1,0,5.8021183,60.591545,.38349998,6.9603477
2000,"NEW YORK, NY","SEATTLE, WA",957,2402,1287,661.44,.32679999,7.7840571,0,0,1,6.0306854,60.591545,.32679999,7.160069
1999,"NEW YORK, NY","SEATTLE, WA",957,2402,1200,596.25,.31470001,7.7840571,0,1,0,5.9269261,60.591545,.31470001,7.0900769
1997,"NEW YORK, NY","SEATTLE, WA",957,2402,994,605.78998,.31459999,7.7840571,0,0,0,5.9427996,60.591545,.31459999,6.9017372
1997,"LOS ANGELES, CA","PHILADELPHIA, PA",823,2402,859,583.53003,.41949999,7.7840571,0,0,0,5.9053617,60.591545,.41949999,6.7557688
1998,"SAN JOSE, CA","WASHINGTON, DC",1127,2404,368,558.09003,.43169999,7.7848892,1,0,0,5.8607864,60.6045,.43169999,5.908083
2000,"SAN JOSE, CA","WASHINGTON, DC",1127,2404,352,826.79999,.60710001,7.7848892,0,0,1,6.253829,60.6045,.60710001,5.8636312
1999,"SAN JOSE, CA","WASHINGTON, DC",1127,2404,324,710.72998,.59319997,7.7848892,0,1,0,6.1025586,60.6045,.59319997,5.7807436
1997,"SAN JOSE, CA","WASHINGTON, DC",1127,2404,193,637.59003,.41939998,7.7848892,0,0,0,5.9939613,60.6045,.41939998,5.2626901
1998,"NEW YORK, NY","RENO, NV",945,2406,139,432.48001,.32889998,7.7857208,1,0,0,5.6058021,60.617447,.32889998,4.934474
1997,"NEW YORK, NY","RENO, NV",945,2406,134,465.87,.30770001,7.7857208,0,0,0,5.6801724,60.617447,.30770001,4.89784
2000,"NEW YORK, NY","RENO, NV",945,2406,153,473.82001,.25850001,7.7857208,0,0,1,5.6970935,60.617447,.25850001,5.0304379
1999,"NEW YORK, NY","RENO, NV",945,2406,142,472.23001,.21350001,7.7857208,0,1,0,5.6937323,60.617447,.21350001,4.9558272
1998,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,181,316.41,.31650001,7.7882113,1,0,0,5.2933049,60.656235,.31650001,5.1984968
2000,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,128,575.58002,.35909998,7.7882113,0,0,1,5.891644,60.656235,.35909998,4.8520303
1997,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,135,535.83002,.40270001,7.7882113,0,0,0,5.8200831,60.656235,.40270001,4.9052749
1998,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,125,561.27002,.40470001,7.7882113,1,0,0,5.866468,60.656235,.40470001,4.8283138
1997,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,178,306.87,.30290002,7.7882113,0,0,0,5.2626901,60.656235,.30290002,5.1817837
2000,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,195,335.48999,.26199999,7.7882113,0,0,1,5.3518581,60.656235,.26199999,5.2729998
1999,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,178,310.04999,.34150001,7.7882113,0,1,0,5.2729998,60.656235,.34150001,5.1817837
1999,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,118,578.76001,.3664,7.7882113,0,1,0,5.8971539,60.656235,.3664,4.7706847
1998,"SAN FRANCISCO, CA","WASHINGTON, DC",1122,2421,1325,683.70001,.71099997,7.7919359,1,0,0,6.0637851,60.714264,.71099997,7.189168
2000,"SAN FRANCISCO, CA","WASHINGTON, DC",1122,2421,1434,823.62,.6749,7.7919359,0,0,1,6.2499752,60.714264,.6749,7.2682228
1997,"SAN FRANCISCO, CA","WASHINGTON, DC",1122,2421,1562,636,.65029997,7.7919359,0,0,0,5.9914646,60.714264,.65029997,7.3537221
1999,"SAN FRANCISCO, CA","WASHINGTON, DC",1122,2421,1251,782.28003,.71949995,7.7919359,0,1,0,6.1984787,60.714264,.71949995,7.1316986
1998,"ORLANDO, FL","SAN JOSE, CA",1013,2423,201,421.35001,.25690001,7.7927618,1,0,0,5.57973,60.727135,.25690001,5.3033047
2000,"ORLANDO, FL","SAN JOSE, CA",1013,2423,273,399.09,.27779999,7.7927618,0,0,1,5.5254531,60.727135,.27779999,5.6094718
1997,"ORLANDO, FL","SAN JOSE, CA",1013,2423,177,416.57999,.2712,7.7927618,0,0,0,5.5683446,60.727135,.2712,5.1761498
1999,"ORLANDO, FL","SAN JOSE, CA",1013,2423,246,399.09,.26429999,7.7927618,0,1,0,5.5254531,60.727135,.26429999,5.5053315
2000,"NEW YORK, NY","ONTARIO, CA",938,2425,362,368.88,.61720002,7.7935867,0,0,1,5.4467373,60.739994,.61720002,5.891644
1999,"NEW YORK, NY","ONTARIO, CA",938,2425,145,504.03,.28389999,7.7935867,0,1,0,5.7589016,60.739994,.28389999,4.9767337
1998,"NEW YORK, NY","ONTARIO, CA",938,2425,139,481.76999,.28009999,7.7935867,1,0,0,5.7137327,60.739994,.28009999,4.934474
1997,"NEW YORK, NY","ONTARIO, CA",938,2425,126,484.95001,.2208,7.7935867,0,0,0,5.7203116,60.739994,.2208,4.8362818
2000,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1265,608.96997,.31799999,7.7939992,0,0,1,5.9480348,60.746422,.31799999,7.1428275
1998,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1188,505.62,.3515,7.7939992,1,0,0,5.7620516,60.746422,.3515,7.0800266
1997,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1025,543.78003,.30290002,7.7939992,0,0,0,5.8348107,60.746422,.30290002,6.9324479
1999,"NEW YORK, NY","SAN DIEGO, CA",951,2426,1242,532.65002,.34630001,7.7939992,0,1,0,5.8141303,60.746422,.34630001,7.1244783
2000,"NEW YORK, NY","SANTA ANA, CA",954,2434,667,637.59003,.41419998,7.7972913,0,0,1,5.9939613,60.797752,.41419998,6.50279
1997,"NEW YORK, NY","SANTA ANA, CA",954,2434,399,626.46002,.34400001,7.7972913,0,0,0,5.9763508,60.797752,.34400001,5.9889612
1998,"NEW YORK, NY","SANTA ANA, CA",954,2434,575,496.07999,.4919,7.7972913,1,0,0,5.7430034,60.797752,.4919,6.3543701
1999,"NEW YORK, NY","SANTA ANA, CA",954,2434,616,573.98999,.48540002,7.7972913,0,1,0,5.8888779,60.797752,.48540002,6.4232469
1997,"HARTFORD, CT","SEATTLE, WA",670,2437,134,510.39001,.3125,7.7985229,0,0,0,5.771441,60.816959,.3125,4.89784
1999,"HARTFORD, CT","SEATTLE, WA",670,2437,110,516.75,.33430001,7.7985229,0,1,0,5.7838254,60.816959,.33430001,4.7004805
2000,"HARTFORD, CT","SEATTLE, WA",670,2437,161,438.84,.27320001,7.7985229,0,0,1,5.6204009,60.816959,.27320001,5.0814042
1998,"HARTFORD, CT","SEATTLE, WA",670,2437,128,488.13,.36049998,7.7985229,1,0,0,5.7268476,60.816959,.36049998,4.8520303
1998,"BALTIMORE, MD","SAN JOSE, CA",176,2441,265,308.45999,.33020002,7.8001633,1,0,0,5.267858,60.842548,.33020002,5.57973
1999,"BALTIMORE, MD","SAN JOSE, CA",176,2441,303,349.79999,.26700002,7.8001633,0,1,0,5.3936276,60.842548,.26700002,5.7137327
1997,"BALTIMORE, MD","SAN JOSE, CA",176,2441,310,289.38,.30340001,7.8001633,0,0,0,5.2040067,60.842548,.30340001,5.7365723
2000,"BALTIMORE, MD","SAN JOSE, CA",176,2441,340,381.60001,.22930001,7.8001633,0,0,1,5.480639,60.842548,.22930001,5.8289456
1999,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,548,422.94,.45360002,7.8022094,0,1,0,5.5834961,60.87447,.45360002,6.3062754
1998,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,532,435.66,.4393,7.8022094,1,0,0,5.6131282,60.87447,.4393,6.2766433
2000,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,640,429.29999,.40889999,7.8022094,0,0,1,5.5984221,60.87447,.40889999,6.4614682
1997,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,576,411.81,.3202,7.8022094,0,0,0,5.556828,60.87447,.3202,6.3561077
2000,"NEW YORK, NY","PORTLAND, OR",943,2453,577,597.84003,.2843,7.8050671,0,0,1,5.9295893,60.919071,.2843,6.3578424
1998,"NEW YORK, NY","PORTLAND, OR",943,2453,608,446.79001,.30250001,7.8050671,1,0,0,5.6383548,60.919071,.30250001,6.4101748
1997,"NEW YORK, NY","PORTLAND, OR",943,2453,502,535.83002,.24180001,7.8050671,0,0,0,5.8200831,60.919071,.24180001,6.2186003
1999,"NEW YORK, NY","PORTLAND, OR",943,2453,609,527.88,.25120002,7.8050671,0,1,0,5.8051348,60.919071,.25120002,6.4118185
1997,"BALTIMORE, MD","SAN FRANCISCO, CA",175,2458,737,430.89001,.4163,7.8071032,0,0,0,5.602119,60.950859,.4163,6.6025877
1999,"BALTIMORE, MD","SAN FRANCISCO, CA",175,2458,1053,407.04001,.37020001,7.8071032,0,1,0,5.5451775,60.950859,.37020001,6.9593987
1998,"BALTIMORE, MD","SAN FRANCISCO, CA",175,2458,832,400.67999,.41759998,7.8071032,1,0,0,5.529429,60.950859,.41759998,6.7238326
2000,"BALTIMORE, MD","SAN FRANCISCO, CA",175,2458,1107,405.45001,.45089999,7.8071032,0,0,1,5.5412636,60.950859,.45089999,7.009409
2000,"LOS ANGELES, CA","NEW YORK, NY",817,2469,6815,605.78998,.28530002,7.8115683,0,0,1,5.9427996,61.020599,.28530002,8.8268814
1998,"LOS ANGELES, CA","NEW YORK, NY",817,2469,7502,492.89999,.31479999,7.8115683,1,0,0,5.7365723,61.020599,.31479999,8.922925
1997,"LOS ANGELES, CA","NEW YORK, NY",817,2469,7637,488.13,.33700001,7.8115683,0,0,0,5.7268476,61.020599,.33700001,8.9407597
1999,"LOS ANGELES, CA","NEW YORK, NY",817,2469,7340,543.78003,.29729998,7.8115683,0,1,0,5.8348107,61.020599,.29729998,8.9010944
1997,"BOSTON, MA","SEATTLE, WA",246,2497,552,478.59,.41169998,7.8228455,0,0,0,5.7071104,61.196911,.41169998,6.3135481
1999,"BOSTON, MA","SEATTLE, WA",246,2497,527,531.06,.32659999,7.8228455,0,1,0,5.811141,61.196911,.32659999,6.2672005
1998,"BOSTON, MA","SEATTLE, WA",246,2497,537,475.41,.36300001,7.8228455,1,0,0,5.7004437,61.196911,.36300001,6.2859979
2000,"BOSTON, MA","SEATTLE, WA",246,2497,500,577.16998,.28170002,7.8228455,0,0,1,5.894403,61.196911,.28170002,6.2146082
2000,"NEW YORK, NY","SACRAMENTO, CA",948,2512,257,546.96002,.35900003,7.8288345,0,0,1,5.8406415,61.290649,.35900003,5.5490761
1998,"NEW YORK, NY","SACRAMENTO, CA",948,2512,195,558.09003,.50310004,7.8288345,1,0,0,5.8607864,61.290649,.50310004,5.2729998
1999,"NEW YORK, NY","SACRAMENTO, CA",948,2512,212,559.67999,.45229998,7.8288345,0,1,0,5.8636312,61.290649,.45229998,5.3565865
1997,"NEW YORK, NY","SACRAMENTO, CA",948,2512,200,575.58002,.35669997,7.8288345,0,0,0,5.891644,61.290649,.35669997,5.2983174
1997,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,837,642.35999,.41259998,7.8328075,0,0,0,6.0014148,61.352875,.41259998,6.7298241
1998,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,884,591.47998,.39720002,7.8328075,1,0,0,5.9188938,61.352875,.39720002,6.7844572
2000,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,1214,578.76001,.4138,7.8328075,0,0,1,5.8971539,61.352875,.4138,7.101676
1999,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,910,623.28003,.36480001,7.8328075,0,1,0,5.971262,61.352875,.36480001,6.8134446
2000,"SEATTLE, WA","TAMPA, FL",1131,2525,273,340.26001,.2325,7.8339963,0,0,1,5.3659759,61.371498,.2325,5.6094718
1999,"SEATTLE, WA","TAMPA, FL",1131,2525,242,318,.2313,7.8339963,0,1,0,5.2983174,61.371498,.2313,5.4889379
1998,"SEATTLE, WA","TAMPA, FL",1131,2525,210,337.07999,.22149999,7.8339963,1,0,0,5.3565865,61.371498,.22149999,5.3471074
1997,"SEATTLE, WA","TAMPA, FL",1131,2525,187,370.47,.2714,7.8339963,0,0,0,5.4510384,61.371498,.2714,5.2311087
1997,"HARTFORD, CT","LOS ANGELES, CA",661,2527,282,507.20999,.2879,7.8347883,0,0,0,5.7651911,61.383907,.2879,5.6419072
1998,"HARTFORD, CT","LOS ANGELES, CA",661,2527,327,483.35999,.25420001,7.8347883,1,0,0,5.7170277,61.383907,.25420001,5.7899604
1999,"HARTFORD, CT","LOS ANGELES, CA",661,2527,460,381.60001,.3822,7.8347883,0,1,0,5.480639,61.383907,.3822,6.1312265
2000,"HARTFORD, CT","LOS ANGELES, CA",661,2527,494,392.73001,.36070001,7.8347883,0,0,1,5.5093884,61.383907,.36070001,6.2025356
1999,"ORLANDO, FL","PORTLAND, OR",1003,2537,309,289.38,.25889999,7.8387375,0,1,0,5.2040067,61.445805,.25889999,5.7333412
1997,"ORLANDO, FL","PORTLAND, OR",1003,2537,249,325.95001,.35799998,7.8387375,0,0,0,5.32301,61.445805,.35799998,5.5174527
1998,"ORLANDO, FL","PORTLAND, OR",1003,2537,305,292.56,.33110002,7.8387375,1,0,0,5.2149358,61.445805,.33110002,5.7203116
2000,"ORLANDO, FL","PORTLAND, OR",1003,2537,326,302.10001,.31099999,7.8387375,0,0,1,5.2470241,61.445805,.31099999,5.7868972
1999,"BOSTON, MA","PORTLAND, OR",235,2541,208,607.38,.31580001,7.840313,0,1,0,5.9454207,61.470509,.31580001,5.3375382
2000,"BOSTON, MA","PORTLAND, OR",235,2541,225,632.82001,.315,7.840313,0,0,1,5.9864521,61.470509,.315,5.4161005
1998,"BOSTON, MA","PORTLAND, OR",235,2541,259,516.75,.41139999,7.840313,1,0,0,5.7838254,61.470509,.41139999,5.556828
1997,"BOSTON, MA","PORTLAND, OR",235,2541,246,539.01001,.2967,7.840313,0,0,0,5.8260002,61.470509,.2967,5.5053315
1999,"ORLANDO, FL","SEATTLE, WA",1015,2555,582,287.79001,.2393,7.8458076,0,1,0,5.1984968,61.556698,.2393,6.3664703
2000,"ORLANDO, FL","SEATTLE, WA",1015,2555,535,314.82001,.2061,7.8458076,0,0,1,5.2882671,61.556698,.2061,6.2822666
1998,"ORLANDO, FL","SEATTLE, WA",1015,2555,487,300.51001,.2489,7.8458076,1,0,0,5.2417469,61.556698,.2489,6.1882639
1997,"ORLANDO, FL","SEATTLE, WA",1015,2555,488,297.32999,.26820001,7.8458076,0,0,0,5.2311087,61.556698,.26820001,6.1903152
1999,"NEW YORK, NY","SAN JOSE, CA",953,2565,627,585.12,.45590001,7.8497138,0,1,0,5.908083,61.618008,.45590001,6.4409466
1998,"NEW YORK, NY","SAN JOSE, CA",953,2565,398,542.19,.52719998,7.8497138,1,0,0,5.8318825,61.618008,.52719998,5.9864521
1997,"NEW YORK, NY","SAN JOSE, CA",953,2565,210,678.92999,.31799999,7.8497138,0,0,0,6.0567842,61.618008,.31799999,5.3471074
2000,"NEW YORK, NY","SAN JOSE, CA",953,2565,808,728.21997,.4296,7.8497138,0,0,1,6.1268692,61.618008,.4296,6.694562
1999,"NEW YORK, NY","OAKLAND, CA",935,2569,94,650.31,.493,7.8512721,0,1,0,6.0137153,61.642475,.493,4.5432949
1997,"NEW YORK, NY","OAKLAND, CA",935,2569,92,605.78998,.57480001,7.8512721,0,0,0,5.9427996,61.642475,.57480001,4.5217886
1998,"NEW YORK, NY","OAKLAND, CA",935,2569,86,717.09003,.55369997,7.8512721,1,0,0,6.1114674,61.642475,.55369997,4.4543471
2000,"NEW YORK, NY","OAKLAND, CA",935,2569,468,467.45999,.49669999,7.8512721,0,0,1,5.6835799,61.642475,.49669999,6.1484685
2000,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5161,758.42999,.36970001,7.8543811,0,0,1,6.1675167,61.691303,.36970001,8.5488853
1998,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5455,580.34998,.403,7.8543811,1,0,0,5.8998976,61.691303,.403,8.6042881
1999,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5713,642.35999,.39419997,7.8543811,0,1,0,6.0014148,61.691303,.39419997,8.6504993
1997,"NEW YORK, NY","SAN FRANCISCO, CA",952,2577,5034,623.28003,.38159999,7.8543811,0,0,0,5.971262,61.691303,.38159999,8.5239706
1999,"MIAMI, FL","SAN FRANCISCO, CA",870,2585,540,573.98999,.49560001,7.857481,0,1,0,5.8888779,61.740009,.49560001,6.2915692
1997,"MIAMI, FL","SAN FRANCISCO, CA",870,2585,555,499.26001,.55879998,7.857481,0,0,0,5.749393,61.740009,.55879998,6.3189683
2000,"MIAMI, FL","SAN FRANCISCO, CA",870,2585,609,570.81,.4612,7.857481,0,0,1,5.8833222,61.740009,.4612,6.4118185
1998,"MIAMI, FL","SAN FRANCISCO, CA",870,2585,541,524.70001,.54939997,7.857481,1,0,0,5.7990928,61.740009,.54939997,6.2934194
1998,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,248,414.98999,.31900001,7.858254,1,0,0,5.5645204,61.752155,.31900001,5.5134287
1997,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,212,438.84,.37009999,7.858254,0,0,0,5.6204009,61.752155,.37009999,5.3565865
2000,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,294,394.32001,.3818,7.858254,0,0,1,5.5134287,61.752155,.3818,5.6835799
1999,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,312,375.23999,.34299999,7.858254,0,1,0,5.4638319,61.752155,.34299999,5.7430034
2000,"BOSTON, MA","SAN DIEGO, CA",241,2588,463,559.67999,.4025,7.8586407,0,0,1,5.8636312,61.758232,.4025,6.1377273
1998,"BOSTON, MA","SAN DIEGO, CA",241,2588,434,496.07999,.4348,7.8586407,1,0,0,5.7430034,61.758232,.4348,6.0730443
1997,"BOSTON, MA","SAN DIEGO, CA",241,2588,490,438.84,.2872,7.8586407,0,0,0,5.6204009,61.758232,.2872,6.1944056
1999,"BOSTON, MA","SAN DIEGO, CA",241,2588,394,526.28998,.45640001,7.8586407,0,1,0,5.8021183,61.758232,.45640001,5.9763508
1997,"BOSTON, MA","SANTA ANA, CA",244,2592,212,577.16998,.31290001,7.8601851,0,0,0,5.894403,61.782509,.31290001,5.3565865
1998,"BOSTON, MA","SANTA ANA, CA",244,2592,175,640.77002,.2757,7.8601851,1,0,0,5.9989367,61.782509,.2757,5.1647859
2000,"BOSTON, MA","SANTA ANA, CA",244,2592,177,651.90002,.26229998,7.8601851,0,0,1,6.0161572,61.782509,.26229998,5.1761498
1999,"BOSTON, MA","SANTA ANA, CA",244,2592,209,577.16998,.22700001,7.8601851,0,1,0,5.894403,61.782509,.22700001,5.3423343
2000,"LOS ANGELES, CA","PROVIDENCE, RI",827,2595,397,319.59,.2471,7.861342,0,0,1,5.3033047,61.800697,.2471,5.9839363
1998,"LOS ANGELES, CA","PROVIDENCE, RI",827,2595,346,308.45999,.2823,7.861342,1,0,0,5.267858,61.800697,.2823,5.8464389
1997,"LOS ANGELES, CA","PROVIDENCE, RI",827,2595,283,310.04999,.3082,7.861342,0,0,0,5.2729998,61.800697,.3082,5.6454468
1999,"LOS ANGELES, CA","PROVIDENCE, RI",827,2595,501,281.42999,.22129999,7.861342,0,1,0,5.1761498,61.800697,.22129999,6.2166061
2000,"BOSTON, MA","LOS ANGELES, CA",221,2611,1592,581.94,.36860001,7.8674884,0,0,1,5.9026332,61.897373,.36860001,7.3727465
1997,"BOSTON, MA","LOS ANGELES, CA",221,2611,1523,531.06,.39160001,7.8674884,0,0,0,5.811141,61.897373,.39160001,7.3284373
1999,"BOSTON, MA","LOS ANGELES, CA",221,2611,1374,578.76001,.4043,7.8674884,0,1,0,5.8971539,61.897373,.4043,7.2254815
1998,"BOSTON, MA","LOS ANGELES, CA",221,2611,1800,461.10001,.4145,7.8674884,1,0,0,5.6698809,61.897373,.4145,7.495542
1998,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,292,532.65002,.48529997,7.8735976,1,0,0,5.8141303,61.993538,.48529997,5.676754
2000,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,268,581.94,.4779,7.8735976,0,0,1,5.9026332,61.993538,.4779,5.5909872
1997,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,242,597.84003,.35299999,7.8735976,0,0,0,5.9295893,61.993538,.35299999,5.4889379
1999,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,261,602.60999,.4788,7.8735976,0,1,0,5.9375362,61.993538,.4788,5.5645204
2000,"BOSTON, MA","SACRAMENTO, CA",239,2642,118,647.13,.4413,7.8792915,0,0,1,6.0088134,62.083237,.4413,4.7706847
1999,"BOSTON, MA","SACRAMENTO, CA",239,2642,113,596.25,.40580001,7.8792915,0,1,0,5.9269261,62.083237,.40580001,4.7273879
1997,"BOSTON, MA","SACRAMENTO, CA",239,2642,121,515.15997,.32619998,7.8792915,0,0,0,5.7807436,62.083237,.32619998,4.7957907
1998,"BOSTON, MA","SACRAMENTO, CA",239,2642,104,569.21997,.44599998,7.8792915,1,0,0,5.8805332,62.083237,.44599998,4.6443911
2000,"BOSTON, MA","SAN JOSE, CA",243,2689,601,829.97998,.70949996,7.8969245,0,0,1,6.2576675,62.361416,.70949996,6.3985949
1999,"BOSTON, MA","SAN JOSE, CA",243,2689,530,718.67999,.70429999,7.8969245,0,1,0,6.1136823,62.361416,.70429999,6.2728772
